4310,12109,272,688.91
4311,11859,582,819.44
4312,5870,71,1570.07
4313,1706,180,473.39
4314,14839,92,1991.49
4315,2607,612,1385.02
4316,1518,278,990.0
4317,17964,476,1518.39
4318,11701,505,756.9
4319,11534,298,21.49
4320,3135,465,1713.85
4321,13400,157,1528.09
4322,12531,583,567.1
4323,11389,173,1222.21
4324,108,81,319.48
4325,4247,461,39.32
4326,18802,100,222.82
4327,7187,981,1112.58
4328,17262,499,771.46
4329,10910,221,1100.64
4330,1140,513,570.41
4331,7875,1026,478.19
4332,19498,749,1102.94
4333,17603,31,1500.82
4334,4923,300,53.77
4335,11443,401,1072.9
4336,3480,450,158.9
4337,2616,61,1525.42
4338,5188,678,1027.26
4339,15473,265,1895.19
4340,9010,178,90.27
4341,4498,755,1039.63
4342,15345,520,1297.7
4343,8350,278,293.61
4344,6903,10,282.14
4345,9548,341,216.67
4346,11817,18,357.86
4347,12113,125,1317.53
4348,11508,242,652.38
4349,5742,69,1238.27
4350,10544,385,410.18
4351,362,152,1435.23
4352,7524,383,1036.52
4353,10214,10,217.12
4354,19432,467,1189.64
4355,7006,985,189.32
4356,7190,427,428.27
4357,2132,272,1085.36
4358,11514,109,1877.48
4359,16532,432,161.57
4360,10246,405,1495.6
4361,18034,163,267.56
4362,9550,15,1528.13
4363,7573,72,1854.06
4364,10455,142,1926.21
4365,8319,475,1198.78
4366,13197,78,771.63
4367,444,81,740.96
4368,2433,437,1623.46
4369,11355,280,176.58
4370,7438,303,899.48
4371,3402,40,898.16
4372,6172,367,1767.32
4373,11292,356,843.0
4374,1472,130,697.75
4375,18684,528,1677.23
4376,2944,238,1627.06
4377,14611,522,1606.29
4378,9167,1063,1884.97
4379,14023,586,58.79
4380,19510,610,1475.84
4381,4224,283,33.58
4382,7605,143,1936.73
4383,17150,103,1360.55
4384,3768,50,907.06
4385,10601,216,344.57
4386,16735,74,379.57
4387,3755,546,1844.76
4388,5020,250,1247.43
4389,7180,188,87.66
4390,7869,46,402.52
4391,12229,284,450.78
4392,18928,236,1113.88
4393,19471,68,25.56
4394,17912,768,1106.33
4395,3183,166,1531.65
4396,14841,19,1276.61
4397,1893,277,1106.61
4398,13665,143,76.8
4399,2698,77,1341.68
4400,15032,830,536.93
4401,19283,547,520.1
4402,19332,503,793.68
4403,18682,631,73.28
4404,7842,358,1664.9
4405,8850,292,178.16
4406,5434,434,1448.42
4407,18795,515,1621.97
4408,8167,117,273.44
4409,5507,116,539.05
4410,8251,10,1604.63
4411,18583,71,652.68
4412,12933,114,1482.98
4413,16665,383,23.24
4414,18562,24,1299.57
4415,3794,488,1832.14
4416,3615,48,1421.52
4417,16577,101,864.65
4418,16892,486,767.05
4419,13167,699,562.87
4420,3433,23,420.57
4421,15124,710,888.46
4422,9522,274,924.89
4423,3494,824,882.74
4424,18104,820,386.68
4425,6393,343,513.49
4426,7653,109,1341.79
4427,9871,95,1629.17
4428,1571,319,187.05
4429,13265,605,145.14
4430,13860,134,1219.06
4431,11816,135,1711.88
4432,15865,431,1623.28
4433,14677,175,872.09
4434,18342,110,1700.98
4435,12873,112,296.21
4436,19604,355,251.09
4437,16250,562,779.69
4438,1249,36,1632.76
4439,661,414,445.04
4440,9937,81,946.13
4441,11330,206,1039.79
4442,17827,546,203.81
4443,8956,136,353.86
4444,18375,119,1656.81
4445,17616,545,1805.91
4446,3552,115,1719.68
4447,14601,589,1401.35
4448,8011,88,1412.08
4449,3085,829,551.22
4450,12646,1178,1575.94
4451,8418,656,112.55
4452,3157,1143,1534.26
4453,7800,359,535.18
4454,4562,514,1411.83
4455,11622,635,244.77
4456,2533,67,1221.76
4457,8357,496,1689.32
4458,1334,57,416.84
4459,6605,140,481.19
4460,19490,12,1655.07
4461,5565,319,420.36
4462,6905,412,1661.99
4463,3398,183,1628.22
4464,17434,603,479.04
4465,19376,138,1133.48
4466,3988,597,115.42
4467,5013,473,1640.74
4468,190,432,407.87
4469,11597,721,1232.14
4470,3752,361,1238.85
4471,13189,19,628.94
4472,399,322,147.63
4473,12988,401,1813.26
4474,11026,201,1347.58
4475,16114,168,106.06
4476,15442,1133,1260.91
4477,18016,110,79.61
4478,17873,71,1375.8
4479,11466,199,1928.22
4480,8763,163,453.16
4481,1833,520,1175.95
4482,8954,281,40.81
4483,6438,245,1365.71
4484,2412,168,220.97
4485,8277,399,628.84
4486,17333,48,119.13
4487,914,320,914.88
4488,5683,193,949.73
4489,9188,519,892.97
4490,3611,121,1406.7
4491,17096,810,1800.84
4492,5354,173,840.91
4493,8781,28,1669.64
4494,5464,276,1722.45
4495,9753,223,1377.11
4496,18786,722,1978.27
4497,7952,222,1769.34
4498,1601,19,415.95
4499,12328,172,940.91
4500,17151,102,1633.78
4501,19066,42,858.47
4502,14693,455,1478.35
4503,2642,73,392.76
4504,10794,138,1814.2
4505,18020,37,1128.97
4506,17921,122,1836.16
4507,16347,437,652.85
4508,3788,67,1488.2
4509,9793,146,819.11
4510,11913,311,1996.86
4511,9908,97,1497.54
4512,8391,45,1199.97
4513,12102,81,610.62
4514,4239,217,540.51
4515,8469,150,206.67
4516,5277,150,1530.78
4517,18891,688,727.28
4518,6610,201,53.08
4519,9915,73,585.08
4520,10951,748,257.46
4521,4863,362,652.57
4522,18393,74,1105.91
4523,9629,1016,1247.01
4524,10779,370,158.36
4525,15541,309,1943.9
4526,11785,127,593.19
4527,12628,350,1650.95
4528,7929,300,1703.52
4529,1713,134,497.35
4530,19853,226,1290.75
4531,15011,523,1288.77
4532,12475,160,613.31
4533,15581,76,1545.46
4534,18262,16,1337.79
4535,18570,89,1195.33
4536,2519,162,355.15
4537,2571,802,498.09
4538,18755,57,1834.1
4539,19262,20,1945.47
4540,12034,980,381.6
4541,14067,57,213.13
4542,7402,306,1018.51
4543,6529,190,170.21
4544,8203,487,1212.46
4545,3840,553,497.49
4546,19090,121,2000.88
4547,16540,209,176.68
4548,7608,76,2001.86
4549,19109,252,1992.73
4550,8270,591,1641.41
4551,240,248,1046.52
4552,13520,20,41.27
4553,15068,451,1208.62
4554,1654,200,1426.08
4555,5724,491,1516.12
4556,6470,1048,154.68
4557,7102,164,1859.6
4558,17096,320,1800.84
4559,16165,112,1442.4
4560,7825,170,1173.11
4561,8144,511,1086.11
4562,663,831,772.51
4563,9515,628,1319.57
4564,14448,116,1528.57
4565,12011,952,1148.32
4566,17331,158,872.46
4567,15075,533,1917.81
4568,6490,277,194.03
4569,12224,47,1107.16
4570,7205,39,1542.77
4571,10472,502,200.84
4572,2565,679,625.87
4573,6988,239,1760.97
4574,11295,251,858.54
4575,14656,200,796.48
4576,6489,305,1048.27
4577,12653,754,1580.19
4578,5760,435,1261.06
4579,568,210,949.01
4580,20006,72,1646.65
4581,19711,158,335.86
4582,3434,145,105.44
4583,9788,429,306.2
4584,11825,341,376.45
4585,8486,286,980.12
4586,938,68,965.72
4587,14192,871,758.02
4588,9909,341,1623.83
4589,4248,294,190.02
4590,10388,456,575.79
4591,3441,114,1722.76
4592,14025,372,1444.97
4593,16521,391,1414.76
4594,10325,176,785.04
4595,11082,522,199.61
4596,6823,68,960.5
4597,5430,402,327.0
4598,7601,582,1439.98
4599,3672,50,511.71
4600,12972,173,1154.93
4601,4122,877,380.07
4602,13662,97,628.07
4603,9511,61,1668.01
4604,8827,17,1855.74
4605,12676,1062,1112.79
4606,18889,461,1744.5
4607,1838,368,848.47
4608,19654,49,1018.59
4609,3350,21,1510.39
4610,1202,90,1144.12
4611,7632,84,878.93
4612,12093,123,399.61
4613,13319,231,1161.08
4614,1175,278,1910.31
4615,15200,341,1423.86
4616,16015,588,1200.11
4617,18244,41,1162.68
4618,19462,16,1401.15
4619,16985,359,698.86
4620,9921,78,270.39
4621,18040,307,458.22
4622,18809,363,1029.66
4623,6608,485,653.92
4624,1234,442,1301.52
4625,12258,162,53.01
4626,12372,10,758.97
4627,5025,566,1832.96
4628,7124,46,1205.79
4629,13487,487,1132.83
4630,13472,660,1179.51
4631,12041,14,1404.13
4632,16785,410,1123.58
4633,11266,820,1371.19
4634,12707,12,220.34
4635,11914,850,940.17
4636,20070,171,118.27
4637,19587,311,1172.99
4638,14094,61,899.57
4639,7578,137,663.65
4640,3225,158,225.73
4641,10604,578,699.13
4642,16240,547,790.34
4643,19154,416,658.54
4644,3594,685,1469.41
4645,2794,1090,129.53
4646,4630,255,1192.9
4647,16930,169,593.3
4648,6488,259,1072.25
4649,2255,241,177.96
4650,354,413,539.22
4651,13430,62,1912.07
4652,2108,9,739.56
4653,930,190,1579.41
4654,7008,61,607.8
4655,15844,498,1768.29
4656,229,546,1001.8
4657,3699,121,1807.98
4658,3691,14,1466.43
4659,1402,105,364.23
4660,7133,108,1466.87
4661,20270,668,857.27
4662,12394,634,484.16
4663,5487,111,1995.45
4664,2435,220,1329.02
4665,17721,145,739.56
4666,1114,54,1862.14
4667,2168,288,1955.07
4668,10725,373,191.07
4669,13583,523,1729.4
4670,16048,233,1892.1
4671,14210,12,894.8
4672,15752,295,1998.21
4673,8215,288,1301.11
4674,3972,470,1640.27
4675,16885,9,1092.81
4676,18168,175,725.34
4677,16854,298,563.66
4678,5504,369,216.67
4679,16792,204,573.93
4680,426,75,1971.93
4681,424,106,53.71
4682,9534,687,1281.86
4683,15351,330,724.98
4684,11384,382,2001.21
4685,7921,187,230.21
4686,14904,638,589.72
4687,225,105,377.89
4688,19956,801,514.22
4689,5044,158,355.93
4690,11830,182,1633.24
4691,16861,186,1502.31
4692,5471,344,1944.62
4693,15522,153,882.07
4694,3730,145,1901.68
4695,5346,138,961.29
4696,8436,329,963.01
4697,13921,61,1692.28
4698,10144,863,765.72
4699,14772,407,1289.28
4700,2754,125,1279.62
4701,10099,350,1427.75
4702,18134,640,973.79
4703,8055,187,552.76
4704,244,167,979.15
4705,18779,436,1837.4
4706,17012,412,1616.63
4707,17103,514,192.78
4708,12940,279,1293.65
4709,10199,302,1712.03
4710,12508,645,218.13
4711,16448,107,199.05
4712,14718,179,1091.56
4713,6676,443,1117.76
4714,6221,12,772.45
4715,19448,219,1575.58
4716,19419,143,787.14
4717,16797,306,1462.01
4718,16976,594,22.6
4719,19675,19,1718.27
4720,3581,240,1531.39
4721,19780,130,366.28
4722,8916,833,475.76
4723,19885,114,1691.09
4724,10698,1125,83.12
4725,13697,209,1208.35
4726,3526,80,1773.8
4727,6532,147,1518.38
4728,12455,267,458.17
4729,17936,197,1284.08
4730,2162,347,1011.18
4731,18306,577,593.96
4732,11902,593,1550.15
4733,8104,144,1931.04
4734,16533,200,735.59
4735,5356,100,131.12
4736,6262,114,1380.33
4737,4335,337,271.39
4738,6084,281,870.14
4739,16658,740,441.83
4740,8899,113,1291.29
4741,583,175,919.99
4742,7114,595,1914.21
4743,129,450,643.61
4744,19542,953,557.43
4745,2395,997,279.5
4746,14744,139,1179.6
4747,2051,118,514.88
4748,10514,393,1463.07
4749,19638,257,1225.8
4750,13152,316,1440.61
4751,4603,96,1572.16
4752,20024,530,142.25
4753,7205,228,1542.77
4754,149,213,1818.65
4755,2738,407,1597.82
4756,13399,431,1506.44
4757,11935,89,1712.34
4758,3894,654,1046.2
4759,67,713,53.5
4760,6173,359,1422.01
4761,15877,155,1016.78
4762,6850,242,1616.38
4763,16799,105,254.71
4764,17124,79,309.92
4765,13140,793,1988.11
4766,5318,114,1774.36
4767,17925,383,220.33
4768,14232,150,602.39
4769,5294,54,496.61
4770,14284,997,1296.07
4771,2602,476,1135.25
4772,2325,88,293.74
4773,11635,91,1251.0
4774,4060,113,1752.19
4775,3828,84,1601.92
4776,13056,108,1025.42
4777,5635,649,37.64
4778,5533,289,395.6
4779,15770,42,1450.07
4780,5423,64,306.28
4781,3667,697,455.74
4782,18762,104,1844.66
4783,13560,142,980.15
4784,18338,52,757.69
4785,14177,405,86.62
4786,14513,51,980.59
4787,799,6,161.21
4788,19290,104,1191.0
4789,18506,369,645.18
4790,20102,215,1634.71
4791,17541,113,1506.21
4792,1439,307,822.55
4793,14312,47,351.01
4794,3505,143,475.89
4795,17978,54,351.87
4796,12144,178,1157.01
4797,12077,177,362.83
4798,9912,140,824.38
4799,5527,519,973.82
4800,2810,330,739.84
4801,9238,42,1097.23
4802,7353,380,1224.04
4803,3055,433,1966.74
4804,3025,135,1747.47
4805,15446,143,1053.97
4806,16151,25,972.72
4807,6170,286,1611.29
4808,5711,230,512.25
4809,1542,429,402.63
4810,10383,230,703.4
4811,7145,54,209.43
4812,17284,230,378.93
4813,14472,72,857.38
4814,4381,397,308.58
4815,10547,35,1019.22
4816,8242,185,1841.49
4817,14228,205,1450.2
4818,5599,335,162.8
4819,6703,113,140.7
4820,17993,256,856.66
4821,17043,234,1239.4
4822,10900,211,1201.81
4823,4200,245,1188.75
4824,1965,143,123.21
4825,12093,111,399.61
4826,1146,201,1374.73
4827,17555,480,1736.16
4828,11828,278,818.9
4829,12175,271,800.91
4830,10144,1082,765.72
4831,3666,1012,1694.69
4832,6859,320,788.69
4833,18635,90,1968.28
4834,1763,977,910.26
4835,7901,210,1731.47
4836,19415,189,861.77
4837,19715,766,181.22
4838,8854,71,1550.71
4839,17794,674,1324.94
4840,7595,270,1680.6
4841,18364,1122,1357.02
4842,12610,390,338.18
4843,9660,894,1774.5
4844,9321,36,1928.76
4845,5153,341,177.09
4846,17674,180,198.92
4847,5437,378,1158.88
4848,13285,329,88.69
4849,19706,85,924.56
4850,6952,632,1811.45
4851,5637,87,849.66
4852,4071,116,294.97
4853,13533,816,518.04
4854,12726,157,431.9
4855,8599,783,150.0
4856,15561,321,818.98
4857,10158,735,835.45
4858,2939,738,1379.55
4859,5488,234,1132.6
4860,14523,155,1760.12
4861,3887,538,1965.87
4862,18292,421,1263.13
4863,1310,68,1491.54
4864,8353,177,757.33
4865,18335,153,998.81
4866,12729,182,1637.47
4867,5344,120,211.55
4868,12899,852,836.53
4869,1622,149,1516.6
4870,13834,127,128.27
4871,14111,392,97.63
4872,9318,858,1500.98
4873,18687,423,1653.74
4874,3488,724,698.9
4875,19412,176,1563.4
4876,1566,308,1860.26
4877,1440,40,573.49
4878,16014,919,1486.84
4879,14949,494,714.99
4880,15723,84,1657.05
4881,10851,332,154.73
4882,13121,47,1502.76
4883,15730,15,1061.49
4884,14503,122,1594.12
4885,19439,55,1982.37
4886,16370,612,890.53
4887,14099,527,917.99
4888,11396,643,67.71
4889,6310,678,712.67
4890,4650,118,1338.12
4891,8885,94,1373.21
4892,8895,76,919.85
4893,6754,809,353.42
4894,13574,453,1933.04
4895,12638,161,851.08
4896,17623,234,534.27
4897,11948,794,339.12
4898,5885,272,1628.57
4899,17338,145,1511.49
4900,9082,402,1674.45
4901,329,547,80.62
4902,12893,64,541.68
4903,7762,15,1399.06
4904,15193,243,250.33
4905,16781,371,1838.05
4906,13724,554,2001.82
4907,17332,310,1166.23
4908,3456,134,1006.69
4909,11539,74,1093.44
4910,8894,1005,1978.34
4911,3256,350,1793.73
4912,1672,47,1183.54
4913,2177,194,631.77
4914,16252,288,1213.53
4915,15196,435,1332.92
4916,19347,1026,593.77
4917,7128,40,100.46
4918,13508,40,1326.63
4919,3856,432,285.88
4920,16970,145,1255.77
4921,19179,89,864.19
4922,10844,67,130.74
4923,11968,118,1082.51
4924,16937,860,1478.12
4925,19775,29,817.65
4926,2557,106,1126.89
4927,15971,66,323.67
4928,2745,242,1973.26
4929,12330,291,280.63
4930,17739,154,1170.25
4931,7691,400,463.21
4932,15504,532,1755.58
4933,15514,85,408.43
4934,962,1067,279.92
4935,2706,504,44.57
4936,17722,370,1278.28
4937,19152,763,55.4
4938,14225,414,1694.14
4939,3885,10,37.72
4940,8219,297,426.68
4941,11559,555,504.08
4942,13765,59,1059.62
4943,8829,1028,644.9
4944,10947,680,1282.23
4945,13219,635,1691.44
4946,9831,399,1477.46
4947,13319,27,1161.08
4948,11848,547,1951.45
4949,19637,107,1541.27
4950,10220,564,1119.96
4951,15869,346,1837.56
4952,19013,458,706.91
4953,2673,268,265.98
4954,15333,741,428.37
4955,3576,374,1375.66
4956,9069,413,980.42
4957,10414,198,1849.78
4958,4275,282,615.42
4959,11897,266,154.74
4960,10232,160,873.79
4961,1910,373,300.45
4962,6537,578,1340.9
4963,2604,478,1152.63
4964,15858,843,1613.65
4965,4389,69,1981.39
4966,13537,84,926.52
4967,19952,136,1420.45
4968,2315,496,702.53
4969,8614,432,268.78
4970,10760,100,531.51
4971,13945,88,882.05
4972,14679,309,1814.1
4973,7781,809,209.5
4974,9424,214,342.86
4975,15320,411,1605.09
4976,17202,383,496.35
4977,3565,18,750.82
4978,448,468,1194.2
4979,15998,452,1193.64
4980,15761,196,893.21
4981,8904,171,393.61
4982,13998,93,1577.17
4983,11841,248,865.37
4984,13068,218,215.5
4985,13420,856,1547.15
4986,8152,373,748.07
4987,19562,839,346.85
4988,16947,395,1752.46
4989,17196,778,1788.72
4990,11380,779,323.49
4991,3701,134,420.56
4992,6137,707,60.87
4993,8090,216,956.47
4994,11909,279,1345.42
4995,2384,280,1241.67
4996,6425,485,167.89
4997,8712,439,202.89
4998,9034,809,676.28
4999,20107,31,409.67
5000,5661,76,823.08
5001,1179,153,545.19
5002,11702,136,735.48
5003,13757,304,1010.66
5004,6273,238,1527.18
5005,10777,126,1513.84
5006,3376,62,782.66
5007,10753,8,248.82
5008,8723,450,791.35
5009,5485,826,1143.61
5010,14002,743,1134.84
5011,12195,486,334.58
5012,2567,198,614.9
5013,3226,31,1132.09
5014,16917,229,1661.11
5015,3960,71,887.4
5016,4519,66,464.42
5017,8719,149,89.24
5018,9923,234,975.4
5019,19899,849,1296.47
5020,19389,217,1518.6
5021,13171,784,73.87
5022,2010,1161,575.03
5023,389,1139,717.09
5024,6971,47,1741.16
5025,16139,509,321.59
5026,5873,375,1055.89
5027,1095,171,634.43
5028,10343,608,1069.25
5029,2561,34,836.6
5030,362,141,1435.23
5031,16488,102,1969.23
5032,17290,278,837.51
5033,1332,673,1630.87
5034,16133,1130,45.42
5035,5363,16,1992.91
5036,15028,372,1954.76
5037,12907,94,227.11
5038,7486,8,835.61
5039,2065,500,1507.43
5040,13781,182,1837.78
5041,9780,132,323.8
5042,5320,962,1727.33
5043,3303,502,1323.75
5044,17982,229,942.7
5045,17270,48,112.6
5046,7638,12,578.8
5047,19932,257,385.6
5048,8462,198,419.25
5049,1921,105,55.22
5050,14201,113,1149.19
5051,10412,763,1951.24
5052,14313,561,1574.79
5053,14102,471,1824.64
5054,3373,410,161.83
5055,632,36,1079.06
5056,12174,153,525.8
5057,4774,911,1800.54
5058,738,299,1184.41
5059,12500,39,1177.7
5060,14463,241,1263.96
5061,19924,21,959.18
5062,663,606,772.51
5063,2525,204,1576.85
5064,16575,572,363.88
5065,10116,120,1302.47
5066,4499,333,1730.9
5067,9202,852,862.91
5068,7204,315,987.37
5069,15036,112,745.66
5070,9835,214,498.72
5071,17705,449,1938.3
5072,17010,636,148.29
5073,3340,739,1836.36
5074,3210,7,1328.59
5075,10025,803,113.43
5076,9747,323,1065.02
5077,9616,290,563.42
5078,2092,388,1107.14
5079,4286,151,644.01
5080,2558,163,441.12
5081,171,251,1004.23
5082,14919,20,324.13
5083,18957,150,122.61
5084,5377,26,44.28
5085,6546,308,664.0
5086,2500,616,1309.8
5087,16058,86,529.28
5088,2942,805,201.29
5089,12591,249,1501.99
5090,5162,559,1710.1
5091,10740,611,736.16
5092,11427,864,364.77
5093,3796,680,603.87
5094,9180,81,135.16
5095,16644,799,363.97
5096,7263,863,1974.67
5097,2034,743,1800.88
5098,11031,10,152.14
5099,20038,172,386.52
5100,9779,370,1013.58
5101,11181,141,713.44
5102,17629,44,1953.97
5103,13931,217,432.35
5104,2047,427,291.72
5105,3516,332,875.93
5106,13506,112,474.23
5107,19025,354,1276.23
5108,119,111,1603.04
5109,14867,24,1845.4
5110,16388,72,1514.31
5111,964,164,1651.84
5112,19425,36,1327.44
5113,18085,46,390.9
5114,1526,330,636.38
5115,9298,360,620.51
5116,14882,460,1165.77
5117,6836,484,544.34
5118,2491,13,1285.87
5119,12662,165,1185.71
5120,7989,329,1362.14
5121,12024,49,740.89
5122,8612,46,1013.54
5123,18746,185,1872.29
5124,15962,188,1585.78
5125,3157,424,1534.26
5126,1764,370,787.91
5127,13618,189,1423.79
5128,8498,788,1548.91
5129,17120,176,380.78
5130,10161,307,1793.85
5131,13568,255,1961.04
5132,19882,107,1351.08
5133,10298,700,92.36
5134,7034,258,1982.5
5135,14563,400,890.19
5136,5146,417,1581.98
5137,16616,137,518.2
5138,12563,1030,453.66
5139,14692,810,1091.56
5140,4972,387,1291.36
5141,4904,186,1075.18
5142,17354,193,987.69
5143,12601,267,1698.16
5144,4538,435,1158.37
5145,13726,178,1667.62
5146,14161,52,725.52
5147,16045,322,447.11
5148,14597,132,822.74
5149,11265,133,253.04
5150,15739,872,780.66
5151,9164,495,1928.16
5152,11404,414,1379.61
5153,19488,124,1816.05
5154,15211,769,1625.28
5155,2637,34,892.29
5156,5482,139,1136.66
5157,987,15,1154.93
5158,9666,20,1050.09
5159,18564,7,1640.36
5160,13547,43,497.57
5161,6667,269,458.43
5162,9338,270,1088.74
5163,17704,386,1362.32
5164,15553,51,1709.15
5165,15394,687,1711.5
5166,20156,33,989.21
5167,3356,239,1092.73
5168,6616,445,1881.08
5169,437,833,1579.46
5170,5766,679,1861.86
5171,13948,182,1369.01
5172,8852,220,1050.3
5173,6277,732,870.2
5174,20050,101,745.14
5175,281,399,461.39
5176,7290,713,1507.65
5177,7529,261,684.84
5178,2740,400,1255.89
5179,4267,1092,1827.3
5180,9790,544,1275.69
5181,13385,165,386.82
5182,814,119,477.87
5183,7804,333,1955.48
5184,3065,907,1030.82
5185,4907,650,718.84
5186,958,146,1902.25
5187,2254,375,1467.52
5188,7533,413,992.44
5189,771,704,976.76
5190,8812,599,79.6
5191,18495,358,1749.78
5192,5482,64,1136.66
5193,378,495,567.28
5194,14696,198,1078.61
5195,10383,625,703.4
5196,15089,381,508.69
5197,17217,800,1643.77
5198,3358,295,978.79
5199,19334,55,683.91
5200,8489,210,126.4
5201,15541,430,1943.9
5202,10558,624,877.2
5203,5511,461,379.95
5204,11843,58,944.84
5205,20071,270,1222.2
5206,18174,386,1598.64
5207,3772,86,37.48
5208,17961,11,971.1
5209,20076,748,569.64
5210,12035,265,1035.59
5211,8892,674,1692.25
5212,10769,236,1422.13
5213,5432,297,839.35
5214,7088,53,455.46
5215,7217,479,1253.53
5216,2120,482,1546.73
5217,8534,73,1490.51
5218,13902,81,1881.96
5219,2906,311,750.44
5220,2605,509,1252.46
5221,17068,647,805.32
5222,16570,649,649.29
5223,2047,30,291.72
5224,11088,648,991.38
5225,423,113,1837.9
5226,13240,48,512.39
5227,17164,585,700.07
5228,8127,467,610.91
5229,5799,226,1556.66
5230,6817,1047,999.1
5231,1864,277,1660.14
5232,165,671,329.72
5233,2145,1088,1707.85
5234,851,421,1901.83
5235,15336,544,602.95
5236,6214,151,1371.83
5237,14563,345,890.19
5238,18042,84,1918.52
5239,2586,194,1583.82
5240,9671,539,748.52
5241,3749,619,1812.27
5242,10047,455,1836.7
5243,5306,73,408.94
5244,9,181,1088.45
5245,7068,383,203.14
5246,2840,281,1165.99
5247,4021,71,1704.05
5248,9153,152,1931.58
5249,5748,574,1383.87
5250,15384,69,676.0
5251,365,190,1158.9
5252,7494,133,121.41
5253,17142,105,1867.67
5254,5351,550,1100.32
5255,8943,412,1828.0
5256,4103,365,308.13
5257,9453,71,1002.4
5258,744,159,1792.42
5259,9534,654,1281.86
5260,10302,548,122.44
5261,2516,169,1858.67
5262,2298,122,76.72
5263,15221,146,1435.57
5264,19384,147,63.73
5265,575,68,1325.05
5266,9655,243,463.94
5267,16675,161,361.37
5268,4799,410,1936.03
5269,7594,79,190.55
5270,1979,174,254.55
5271,10329,646,1215.17
5272,1946,323,1711.54
5273,19778,414,1010.4
5274,18827,66,874.11
5275,12553,186,68.79
5276,7106,202,419.76
5277,15002,346,807.72
5278,10447,588,28.62
5279,9370,43,837.64
5280,17214,729,1662.38
5281,8328,152,240.07
5282,20057,708,1093.0
5283,16957,162,1475.03
5284,16627,106,985.24
5285,7418,585,1156.15
5286,524,449,795.48
5287,11314,80,594.35
5288,8296,243,1729.22
5289,13608,68,1920.28
5290,906,196,239.93
5291,14624,220,222.11
5292,1560,270,670.25
5293,626,637,1794.92
5294,13820,196,1864.37
5295,13124,332,1242.26
5296,11843,145,944.84
5297,4973,650,1755.71
5298,3215,399,1290.66
5299,5823,134,2000.32
5300,16649,372,999.28
5301,14668,120,626.8
5302,5329,134,307.45
5303,9249,390,737.89
5304,4578,154,1412.22
5305,555,395,1245.08
5306,5431,493,42.64
5307,9292,170,1474.03
5308,7209,669,489.13
5309,4238,263,1863.87
5310,16999,618,264.52
5311,15801,21,81.47
5312,4806,964,1529.55
5313,161,292,225.28
5314,13008,24,883.92
5315,8719,707,89.24
5316,11921,53,97.93
5317,1864,57,1660.14
5318,3933,279,1930.88
5319,3929,629,1526.3
5320,7835,42,433.47
5321,15442,842,1260.91
5322,12616,165,39.34
5323,13697,196,1208.35
5324,17797,847,1331.94
5325,726,518,1049.63
5326,13770,134,1553.47
5327,2216,940,753.64
5328,361,197,1073.19
5329,17909,674,1028.47
5330,1144,98,1281.18
5331,6790,74,1872.59
5332,8305,12,711.77
5333,11739,257,1526.31
5334,18228,407,354.85
5335,539,215,439.07
5336,9776,794,934.79
5337,19719,251,1813.45
5338,2463,62,928.59
5339,12506,1023,242.49
5340,3565,382,750.82
5341,2210,574,877.02
5342,12797,48,1470.18
5343,7262,185,1144.99
5344,10755,631,1052.73
5345,11253,941,627.73
5346,10604,45,699.13
5347,8484,15,1047.45
5348,10864,430,500.6
5349,9908,167,1497.54
5350,2774,256,1107.19
5351,8938,393,1572.62
5352,207,782,455.93
5353,8724,563,575.33
5354,16312,488,942.3
5355,1809,432,1284.91
5356,13312,73,1121.44
5357,5395,859,138.87
5358,14934,73,673.6
5359,5159,456,984.27
5360,71,973,235.56
5361,11046,99,394.79
5362,16789,383,1448.81
5363,13589,554,1026.4
5364,19435,316,1579.87
5365,12964,318,1994.76
5366,10823,130,916.0
5367,10353,146,1114.89
5368,2950,740,1631.25
5369,4853,602,337.8
5370,10231,101,677.18
5371,11094,644,1506.82
5372,11406,230,1252.37
5373,3591,790,1860.44
5374,8666,68,615.5
5375,2893,109,313.45
5376,18120,1110,91.16
5377,6080,364,1448.74
5378,3858,209,1544.18
5379,12557,276,995.29
5380,17883,191,664.84
5381,11780,386,316.85
5382,18821,123,570.31
5383,16799,249,254.71
5384,5839,164,1070.69
5385,17443,848,1294.8
5386,960,605,1901.48
5387,18030,893,998.34
5388,17427,105,1568.15
5389,4136,501,1521.05
5390,9678,305,1950.22
5391,13613,421,728.89
5392,18031,519,802.09
5393,12541,650,94.68
5394,15771,580,790.98
5395,757,450,1426.9
5396,10030,7,985.76
5397,10882,829,1207.67
5398,2544,110,1226.3
5399,17850,42,1746.87
5400,9454,174,249.5
5401,18307,102,465.49
5402,17550,774,1903.16
5403,5791,162,1865.66
5404,8524,413,451.58
5405,13183,679,43.61
5406,4776,1076,1597.08
5407,5704,362,422.54
5408,10131,493,172.09
5409,15068,666,1208.62
5410,17395,497,1770.13
5411,6462,88,1611.69
5412,39,610,62.25
5413,15482,410,539.15
5414,19112,207,945.43
5415,25,528,1636.31
5416,11872,40,1851.73
5417,2276,509,1801.38
5418,445,71,1181.51
5419,18112,312,497.13
5420,5687,958,344.53
5421,13181,128,340.69
5422,7174,314,761.45
5423,9112,354,1521.0
5424,898,151,444.34
5425,11338,127,951.55
5426,13370,587,814.46
5427,13362,357,527.86
5428,6517,258,279.09
5429,16994,805,341.82
5430,10247,471,1399.15
5431,12993,282,1025.67
