4944,58,2021-08-20,16
4945,40,2020-12-18,6
4946,98,2022-08-30,9
4947,96,2021-02-02,4
4948,89,2021-03-15,11
4949,85,2021-04-09,3
4950,57,2021-05-25,14
4951,19,2021-07-06,18
4952,6,2022-03-10,17
4953,74,2022-09-01,8
4954,96,2021-11-03,11
4955,29,2022-08-05,14
4956,66,2022-09-06,5
4957,72,2021-08-08,18
4958,74,2022-04-27,15
4959,68,2021-10-11,18
4960,57,2021-08-27,11
4961,37,2022-03-29,10
4962,87,2021-08-25,18
4963,42,2021-10-18,2
4964,64,2022-01-09,9
4965,3,2022-01-14,18
4966,23,2022-04-20,18
4967,81,2022-08-13,20
4968,33,2021-04-03,15
4969,51,2021-10-13,12
4970,81,2021-12-02,8
4971,42,2021-05-09,12
4972,1,2021-08-01,9
4973,42,2021-03-18,4
4974,86,2022-08-02,20
4975,33,2022-07-27,20
4976,59,2021-11-24,3
4977,55,2022-08-01,17
4978,83,2022-07-18,19
4979,41,2022-02-22,11
4980,15,2022-04-16,19
4981,65,2022-08-13,6
4982,51,2021-03-20,11
4983,90,2022-07-03,7
4984,89,2022-03-22,1
4985,1,2021-01-09,11
4986,2,2021-05-26,17
4987,96,2020-10-10,13
4988,62,2022-06-02,1
4989,21,2022-01-06,19
4990,50,2021-05-05,13
4991,12,2021-05-06,10
4992,41,2021-01-08,4
4993,65,2022-04-20,14
4994,57,2021-02-26,17
4995,7,2021-10-16,10
4996,51,2020-10-10,15
4997,23,2022-06-28,5
4998,71,2022-06-17,14
4999,22,2022-03-26,13
5000,78,2021-06-08,0
5001,21,2020-11-04,12
5002,63,2022-02-19,2
5003,39,2021-06-05,9
5004,29,2022-02-18,20
5005,48,2021-12-14,17
5006,99,2022-09-05,2
5007,34,2021-08-06,15
5008,28,2022-04-24,16
5009,40,2022-07-21,16
5010,56,2020-12-22,20
5011,68,2021-05-21,3
5012,81,2021-08-28,20
5013,53,2022-02-08,6
5014,18,2022-03-01,14
5015,98,2022-04-25,8
5016,0,2022-07-14,10
5017,11,2021-01-12,17
5018,3,2022-03-09,16
5019,36,2021-09-25,10
5020,5,2022-07-25,3
5021,81,2022-05-06,17
5022,62,2020-12-28,5
5023,39,2021-08-09,17
5024,20,2021-06-11,11
5025,83,2020-10-27,15
5026,15,2021-05-28,10
5027,75,2021-08-23,9
5028,15,2020-10-14,10
5029,84,2020-09-07,12
5030,86,2020-09-07,10
5031,31,2021-03-07,18
5032,77,2021-09-08,6
5033,44,2021-04-02,20
5034,76,2021-12-17,9
5035,39,2020-11-25,18
5036,98,2021-10-04,11
5037,77,2022-04-24,15
5038,42,2022-03-11,8
5039,2,2020-12-29,7
5040,77,2021-08-22,13
5041,36,2021-04-14,6
5042,46,2020-10-24,20
5043,35,2022-01-29,20
5044,55,2022-04-12,3
5045,21,2021-06-20,10
5046,41,2020-12-14,1
5047,33,2022-03-30,3
5048,43,2021-06-03,4
5049,2,2020-12-26,17
5050,26,2021-07-08,20
5051,2,2020-11-25,11
5052,12,2022-07-01,14
5053,72,2021-01-31,20
5054,3,2020-12-10,16
5055,0,2022-09-03,2
5056,90,2021-06-17,4
5057,20,2021-06-05,19
5058,48,2022-04-04,12
5059,92,2022-02-10,1
5060,53,2022-05-13,12
5061,27,2022-08-09,16
5062,85,2021-01-08,18
5063,18,2021-04-30,11
5064,53,2020-12-11,20
5065,58,2021-03-02,11
5066,87,2021-12-09,7
5067,44,2021-05-12,1
5068,96,2021-10-22,14
5069,32,2021-01-14,11
5070,71,2021-07-26,15
5071,87,2022-07-03,19
5072,2,2020-10-24,5
5073,84,2021-12-15,20
5074,39,2021-07-25,12
5075,84,2021-12-27,2
5076,0,2021-04-13,1
5077,62,2022-03-06,11
5078,61,2021-06-17,17
5079,6,2022-04-14,16
5080,65,2022-07-15,7
5081,89,2022-02-09,20
5082,13,2021-10-14,10
5083,90,2022-08-08,0
5084,63,2022-07-18,12
5085,49,2020-11-29,20
5086,47,2021-02-22,20
5087,75,2021-11-20,16
5088,25,2021-09-26,17
5089,62,2021-02-16,3
5090,1,2021-07-13,19
5091,83,2020-09-19,9
5092,41,2020-09-29,1
5093,73,2022-05-30,6
5094,6,2021-11-27,8
5095,55,2021-09-13,19
5096,48,2021-07-24,16
5097,77,2021-07-24,15
5098,58,2020-10-23,13
5099,96,2022-06-13,16
5100,61,2022-02-17,9
5101,21,2021-01-18,1
5102,51,2022-07-30,13
5103,89,2020-09-15,17
5104,100,2021-11-04,13
5105,91,2021-01-18,13
5106,70,2022-02-27,16
5107,81,2021-08-15,19
5108,22,2022-05-22,7
5109,18,2020-11-18,13
5110,64,2021-08-17,11
5111,32,2022-08-20,16
5112,36,2022-05-24,10
5113,36,2021-03-11,10
5114,1,2021-12-13,12
5115,85,2022-07-26,14
5116,36,2022-08-16,2
5117,71,2022-03-31,13
5118,65,2020-11-29,19
5119,77,2020-09-14,17
5120,38,2022-05-26,6
5121,30,2022-08-20,7
5122,58,2021-10-25,15
5123,60,2021-12-27,4
5124,75,2021-03-09,11
5125,14,2021-05-27,14
5126,1,2020-11-22,10
5127,57,2022-06-08,1
5128,99,2022-08-02,16
5129,68,2021-04-30,14
5130,89,2021-05-11,9
5131,43,2021-05-29,6
5132,41,2020-10-26,14
5133,78,2021-07-19,18
5134,15,2021-06-11,18
5135,85,2020-10-06,8
5136,59,2021-07-06,14
5137,34,2021-05-01,13
5138,75,2022-05-28,1
5139,48,2022-03-26,12
5140,78,2021-09-30,2
5141,67,2022-07-05,16
5142,94,2021-04-09,17
5143,22,2022-04-10,5
5144,98,2021-05-20,14
5145,36,2021-01-09,13
5146,24,2022-01-05,17
5147,58,2022-04-01,0
5148,100,2021-09-16,20
5149,16,2021-11-01,3
5150,49,2021-11-18,10
5151,64,2022-08-25,1
5152,60,2021-09-24,1
5153,68,2021-02-05,5
5154,63,2021-01-14,16
5155,68,2021-07-01,8
5156,46,2021-11-16,14
5157,39,2022-04-28,17
5158,85,2022-04-05,14
5159,92,2022-08-11,17
5160,18,2022-02-25,6
5161,55,2021-02-25,2
5162,30,2021-10-16,8
5163,35,2020-12-11,15
5164,91,2022-04-29,1
5165,53,2022-04-12,7
5166,5,2020-10-29,7
5167,53,2021-04-20,1
5168,77,2022-03-06,16
5169,51,2021-07-25,11
5170,79,2022-02-13,18
5171,55,2022-02-07,8
5172,20,2022-06-07,0
5173,1,2021-04-15,13
5174,45,2022-06-14,0
5175,36,2022-07-17,4
5176,50,2021-08-09,1
5177,13,2021-11-09,2
5178,9,2022-05-07,1
5179,51,2021-04-20,0
5180,81,2020-12-05,20
5181,88,2022-04-02,1
5182,89,2021-10-14,5
5183,65,2022-08-12,16
5184,79,2021-02-06,12
5185,56,2021-02-19,16
5186,17,2020-10-15,10
5187,41,2021-05-22,3
5188,26,2022-07-06,17
5189,97,2020-11-29,13
5190,13,2022-02-19,7
5191,21,2021-10-01,0
5192,40,2021-11-09,9
5193,94,2022-07-13,20
5194,37,2021-01-21,3
5195,26,2021-09-04,16
5196,65,2021-07-21,1
5197,73,2021-10-10,18
5198,55,2021-03-23,2
5199,17,2022-04-19,16
5200,90,2021-07-08,10
5201,88,2021-02-13,17
5202,32,2022-07-06,18
5203,95,2021-07-02,12
5204,64,2022-03-24,5
5205,92,2021-05-05,20
5206,85,2021-10-20,18
5207,45,2022-06-16,3
5208,24,2022-04-03,20
5209,56,2021-03-22,14
5210,92,2021-12-03,16
5211,91,2022-01-02,7
5212,98,2021-10-23,15
5213,41,2021-07-14,1
5214,13,2021-09-27,8
5215,18,2021-01-01,11
5216,34,2021-11-22,3
5217,24,2021-04-17,5
5218,79,2022-08-28,1
5219,34,2022-02-04,12
5220,75,2022-02-13,14
5221,20,2021-06-23,0
5222,85,2020-11-22,4
5223,80,2021-02-16,1
5224,66,2020-09-07,19
5225,31,2021-10-27,3
5226,43,2021-11-09,9
5227,4,2022-08-26,1
5228,87,2021-12-26,20
5229,98,2022-01-05,10
5230,71,2021-09-22,19
5231,83,2022-01-08,17
5232,25,2022-04-22,4
5233,62,2022-05-07,1
5234,73,2021-12-25,5
5235,65,2021-09-05,10
5236,23,2022-04-01,11
5237,91,2022-06-17,3
5238,90,2021-02-04,6
5239,83,2020-11-18,20
5240,75,2022-02-01,18
5241,1,2022-03-24,8
5242,56,2022-06-04,17
5243,56,2022-07-04,3
5244,99,2021-10-23,5
5245,1,2021-02-24,8
5246,62,2021-07-01,13
5247,54,2022-09-03,15
5248,91,2021-01-16,7
5249,50,2022-03-16,20
5250,23,2022-01-02,18
5251,81,2021-11-22,3
5252,58,2022-03-12,7
5253,6,2022-07-05,10
5254,79,2022-03-12,16
5255,26,2021-02-12,7
5256,63,2022-09-06,4
5257,95,2021-03-14,0
5258,61,2022-07-31,17
5259,68,2022-05-26,11
5260,46,2021-10-20,11
5261,2,2022-08-24,17
5262,71,2021-03-25,19
5263,31,2021-09-07,1
5264,53,2021-09-26,20
5265,94,2021-06-28,12
5266,99,2022-03-18,19
5267,2,2021-11-03,6
5268,28,2022-07-08,15
5269,38,2021-02-28,0
5270,53,2020-11-15,6
5271,56,2022-06-27,18
5272,30,2022-04-17,2
5273,60,2022-06-12,12
5274,45,2020-11-08,5
5275,54,2022-04-17,8
5276,73,2022-05-10,8
5277,12,2021-01-19,1
5278,18,2021-12-21,15
5279,30,2022-08-05,4
5280,3,2022-07-18,8
5281,1,2022-01-04,6
5282,35,2020-11-18,19
5283,4,2021-10-21,6
5284,5,2021-02-03,19
5285,56,2020-11-04,11
5286,16,2021-08-01,0
5287,94,2022-04-11,14
5288,19,2020-10-05,19
5289,71,2020-12-12,6
5290,44,2021-07-24,2
5291,79,2021-12-15,10
5292,61,2022-08-27,0
5293,41,2021-05-14,3
5294,91,2022-03-13,14
5295,53,2022-04-22,11
5296,69,2021-08-26,0
5297,59,2021-12-06,3
5298,88,2022-09-07,11
5299,40,2021-11-12,12
5300,16,2022-04-19,3
5301,31,2021-01-15,13
5302,64,2021-08-22,5
5303,64,2022-06-10,15
5304,2,2021-12-21,4
5305,5,2022-03-22,18
5306,80,2021-03-23,3
5307,81,2021-10-24,18
5308,86,2022-03-26,4
5309,60,2021-08-28,0
5310,43,2022-07-13,20
5311,68,2022-07-30,15
5312,81,2022-05-25,17
5313,49,2021-12-10,18
5314,57,2020-11-18,12
5315,77,2022-06-03,12
5316,1,2021-12-29,9
5317,33,2021-03-27,14
5318,5,2021-01-02,15
5319,31,2020-11-19,11
5320,3,2021-09-21,1
5321,47,2021-03-10,18
5322,83,2022-05-29,5
5323,37,2021-11-03,11
5324,32,2021-09-15,20
5325,1,2022-01-07,5
5326,29,2021-02-25,9
5327,95,2022-08-17,18
5328,79,2022-04-24,20
5329,48,2022-07-06,16
5330,16,2022-06-07,18
5331,0,2022-08-01,1
5332,24,2022-01-25,1
5333,18,2021-10-21,17
5334,82,2021-03-11,14
5335,52,2021-06-16,10
5336,21,2022-02-21,4
5337,86,2022-03-20,2
5338,36,2021-11-22,18
5339,97,2022-02-24,7
5340,95,2021-05-30,7
5341,40,2022-04-09,17
5342,69,2022-06-01,12
5343,14,2020-12-17,2
5344,32,2021-12-18,0
5345,4,2021-07-29,14
5346,57,2020-10-17,5
5347,61,2020-12-20,10
5348,20,2022-03-14,4
5349,36,2022-02-03,20
5350,22,2022-06-13,16
5351,68,2022-06-27,15
5352,70,2021-09-19,3
5353,8,2021-01-04,3
5354,67,2021-09-29,0
5355,47,2022-05-11,2
5356,99,2021-10-15,20
5357,93,2022-08-09,5
5358,73,2022-03-01,1
5359,44,2021-08-17,13
5360,86,2022-04-13,10
5361,99,2022-08-17,10
5362,44,2021-04-16,4
5363,100,2022-03-07,15
5364,87,2020-11-05,13
5365,100,2022-05-28,8
5366,95,2021-08-31,20
5367,14,2021-05-04,4
5368,54,2021-10-06,1
5369,1,2021-10-23,15
5370,57,2021-12-17,14
5371,12,2021-01-13,2
5372,9,2021-07-13,19
5373,85,2021-12-28,15
5374,66,2020-11-06,1
5375,88,2021-09-03,2
5376,60,2022-06-02,15
5377,51,2021-10-11,1
5378,75,2021-02-08,20
5379,51,2022-08-15,8
5380,35,2022-07-04,2
5381,97,2022-04-03,0
5382,52,2022-04-21,19
5383,91,2022-05-05,18
5384,33,2021-12-28,7
5385,49,2021-12-06,0
5386,85,2021-05-27,17
5387,1,2021-11-24,4
5388,38,2022-04-02,0
5389,96,2020-12-12,14
5390,90,2022-07-26,1
5391,30,2020-09-26,7
5392,8,2020-09-22,19
5393,42,2021-06-10,8
5394,33,2022-08-24,18
5395,20,2022-05-31,16
5396,91,2021-09-10,19
5397,31,2021-11-09,12
5398,90,2022-08-30,20
5399,88,2022-08-01,7
5400,83,2022-05-20,12
5401,99,2020-12-07,8
5402,48,2021-08-13,16
5403,12,2021-08-25,8
5404,20,2021-07-16,20
5405,63,2021-03-19,6
5406,94,2022-08-12,17
5407,35,2022-05-21,8
5408,20,2021-01-29,17
5409,6,2021-04-06,18
5410,18,2021-05-25,1
5411,38,2021-01-08,11
5412,12,2021-10-14,6
5413,44,2022-05-12,18
5414,36,2022-01-10,5
5415,36,2021-09-09,16
5416,9,2021-01-30,19
5417,24,2021-01-15,10
5418,97,2020-11-06,1
5419,69,2021-02-26,4
5420,46,2022-01-10,2
5421,89,2022-06-15,4
5422,66,2021-05-02,11
5423,65,2022-08-02,19
5424,1,2021-02-16,16
5425,75,2020-11-24,12
5426,50,2022-01-19,18
5427,3,2022-01-02,11
5428,71,2022-01-19,9
5429,29,2022-08-23,5
5430,64,2021-03-27,1
5431,66,2021-04-30,7
5432,15,2022-04-09,4
5433,35,2021-08-09,12
5434,89,2021-03-06,1
5435,29,2021-06-01,10
5436,33,2021-07-27,10
5437,45,2021-05-24,10
5438,43,2020-11-12,15
5439,30,2022-03-09,1
5440,67,2021-10-24,14
5441,71,2021-06-25,4
5442,84,2022-03-21,4
5443,84,2020-11-10,11
5444,40,2020-11-29,12
5445,66,2022-02-13,16
5446,25,2022-06-24,5
5447,47,2020-10-11,9
5448,1,2020-10-09,10
5449,13,2021-02-09,14
5450,97,2022-07-30,6
5451,86,2022-04-27,0
5452,9,2022-02-04,6
5453,13,2022-04-09,17
5454,34,2021-08-24,9
5455,54,2021-02-04,19
5456,8,2022-05-02,15
5457,35,2021-03-16,11
5458,77,2021-04-21,14
5459,21,2021-03-06,13
5460,51,2021-12-16,11
5461,0,2020-11-01,0
5462,35,2021-08-27,6
5463,68,2021-10-11,4
5464,74,2021-10-10,0
5465,79,2021-01-06,6
5466,98,2021-03-27,17
5467,65,2022-02-26,7
5468,4,2021-08-17,0
5469,28,2022-05-21,19
5470,13,2021-12-22,10
5471,74,2021-11-09,0
5472,52,2022-07-29,14
5473,67,2021-07-03,1
5474,0,2021-09-27,1
5475,67,2021-11-26,0
5476,62,2022-07-19,4
5477,95,2021-07-01,8
5478,51,2022-01-20,2
5479,99,2022-01-23,16
5480,50,2021-03-08,0
5481,1,2020-11-09,5
5482,70,2022-02-13,16
5483,58,2021-11-15,0
5484,89,2021-10-26,7
5485,64,2021-12-09,17
5486,85,2022-03-28,19
5487,52,2021-11-24,13
5488,8,2022-03-14,5
5489,47,2020-09-18,20
5490,50,2021-08-17,11
5491,89,2021-07-11,7
5492,73,2021-10-02,16
5493,73,2022-07-08,12
5494,78,2022-07-18,9
5495,5,2020-10-01,9
5496,26,2021-06-25,10
5497,11,2021-06-30,20
5498,9,2022-08-06,12
5499,47,2022-09-02,3
5500,11,2021-05-26,6
5501,5,2021-01-16,0
5502,60,2020-10-31,13
5503,29,2021-09-21,12
5504,15,2021-11-22,7
5505,19,2021-05-02,14
5506,32,2021-11-04,9
5507,58,2022-02-05,16
5508,36,2021-05-27,0
5509,60,2022-01-28,7
5510,91,2021-12-16,19
5511,6,2020-09-17,13
5512,84,2022-01-27,10
5513,71,2021-12-28,13
5514,49,2021-02-07,10
5515,64,2021-04-13,12
5516,49,2020-11-28,16
5517,14,2021-04-12,7
5518,56,2021-06-27,19
5519,96,2021-10-04,19
5520,99,2021-12-02,9
5521,62,2020-11-03,4
5522,34,2021-06-23,20
5523,60,2022-01-26,19
5524,73,2021-04-02,15
5525,67,2021-06-05,20
5526,27,2022-05-04,3
5527,41,2022-04-18,20
5528,33,2020-11-26,8
5529,27,2021-05-08,5
5530,9,2021-04-20,3
5531,53,2021-04-14,4
5532,100,2021-09-21,5
5533,12,2020-10-14,8
5534,49,2022-01-09,20
5535,67,2021-11-11,11
5536,64,2021-07-02,20
5537,98,2021-03-02,16
5538,73,2021-02-13,4
5539,44,2022-05-08,8
5540,98,2022-03-26,7
5541,13,2022-07-01,7
5542,16,2021-09-14,11
5543,15,2022-07-15,8
5544,59,2021-03-18,17
5545,62,2021-01-30,15
5546,29,2022-01-29,0
5547,37,2021-01-07,16
5548,75,2021-09-04,2
5549,100,2021-10-24,1
5550,54,2022-01-11,7
5551,10,2022-08-23,17
5552,71,2021-05-02,6
5553,42,2021-11-28,3
5554,33,2021-08-23,1
5555,0,2022-06-24,3
5556,47,2021-08-16,10
5557,96,2022-08-15,11
5558,23,2020-10-01,17
5559,46,2021-11-03,16
5560,13,2020-10-06,7
5561,15,2021-11-09,20
5562,4,2022-04-26,14
5563,12,2021-12-22,14
5564,72,2021-08-25,15
5565,66,2022-09-05,16
5566,18,2021-10-18,17
5567,15,2021-10-12,7
5568,59,2022-06-16,13
5569,45,2021-04-23,18
5570,58,2021-11-24,7
5571,35,2021-07-27,12
5572,44,2021-09-11,1
5573,46,2021-04-21,5
5574,94,2021-06-11,0
5575,24,2021-12-09,15
5576,46,2021-04-05,20
5577,61,2020-12-08,18
5578,89,2021-01-22,8
5579,17,2021-11-21,6
5580,39,2020-10-19,1
5581,54,2021-09-22,15
5582,59,2021-05-16,3
5583,86,2022-07-25,8
5584,6,2022-08-18,9
5585,75,2022-06-19,12
5586,98,2021-01-10,17
5587,65,2022-03-14,12
5588,74,2021-04-16,8
5589,19,2022-01-28,16
5590,0,2021-04-10,8
5591,55,2021-05-02,6
5592,89,2022-07-22,4
5593,33,2021-11-11,17
5594,81,2020-11-09,16
5595,14,2022-01-25,6
5596,98,2022-02-01,10
5597,98,2022-05-01,19
5598,96,2021-01-23,0
5599,63,2021-12-09,15
5600,38,2021-04-02,14
5601,26,2022-08-30,3
5602,6,2022-04-02,2
5603,17,2022-01-23,1
5604,95,2021-06-24,6
5605,98,2021-01-29,12
5606,37,2021-09-12,10
5607,33,2022-02-01,12
5608,21,2021-04-18,11
5609,44,2021-04-13,18
5610,69,2022-03-12,10
5611,3,2021-05-17,0
5612,13,2022-03-05,10
5613,9,2021-12-05,5
5614,51,2021-10-16,9
5615,31,2021-12-31,16
5616,48,2022-06-15,7
5617,94,2022-03-01,15
5618,74,2020-11-06,9
5619,80,2021-08-12,12
5620,93,2022-06-13,15
5621,45,2021-05-01,9
5622,66,2021-06-12,4
5623,85,2022-02-14,9
5624,0,2021-08-23,2
5625,48,2022-07-28,11
5626,52,2022-06-29,13
5627,5,2022-05-09,6
5628,66,2021-08-07,15
5629,31,2022-05-27,1
5630,61,2022-02-05,20
5631,24,2020-09-10,7
5632,89,2022-06-25,19
5633,69,2022-05-23,16
5634,36,2022-08-18,7
5635,14,2021-12-16,6
5636,95,2021-06-15,2
5637,73,2021-03-15,7
5638,68,2022-05-16,1
5639,72,2022-05-20,5
5640,83,2021-03-15,19
5641,69,2022-01-20,6
5642,88,2021-07-13,5
5643,29,2021-09-11,9
5644,52,2021-09-05,5
5645,20,2021-09-22,0
5646,76,2020-12-29,14
5647,52,2020-12-07,5
5648,16,2021-04-08,4
5649,18,2021-12-21,7
5650,91,2022-09-07,10
5651,87,2021-03-27,16
5652,43,2021-07-11,19
5653,74,2020-12-30,15
5654,85,2021-07-06,15
5655,26,2020-11-07,5
5656,72,2022-06-02,4
5657,65,2020-11-07,17
5658,36,2020-09-09,5
5659,83,2022-03-18,10
5660,48,2021-03-20,15
5661,5,2021-01-22,9
5662,21,2021-11-26,16
5663,16,2022-02-12,6
5664,16,2022-02-15,1
5665,27,2021-05-22,3
5666,29,2021-05-02,1
5667,16,2021-06-11,12
5668,97,2021-10-01,15
5669,11,2021-05-19,8
5670,11,2021-10-07,4
5671,41,2021-04-06,17
5672,68,2021-07-31,7
5673,95,2020-12-03,13
5674,39,2022-02-27,17
5675,33,2022-06-12,3
5676,20,2022-09-03,12
5677,41,2021-09-26,15
5678,33,2021-09-15,16
5679,84,2021-02-08,8
5680,5,2021-01-26,7
5681,79,2021-08-18,18
5682,61,2021-07-01,6
5683,30,2021-04-02,3
5684,29,2021-02-27,9
5685,36,2021-09-30,13
5686,1,2020-11-09,7
5687,38,2021-09-23,6
5688,54,2021-04-11,20
5689,23,2021-12-13,9
5690,0,2022-07-23,9
5691,10,2022-02-15,16
5692,30,2022-05-12,17
5693,47,2020-12-12,11
5694,31,2022-08-14,4
5695,6,2021-06-16,6
5696,2,2020-10-23,19
5697,75,2021-07-25,20
5698,82,2020-11-16,11
5699,69,2021-07-06,4
5700,59,2020-11-24,15
5701,1,2021-07-30,7
5702,58,2020-09-11,12
5703,35,2022-01-30,11
5704,28,2022-06-01,20
5705,4,2021-02-26,20
5706,63,2022-04-23,0
5707,48,2021-03-16,16
5708,54,2020-12-16,14
5709,79,2021-11-30,12
5710,36,2022-03-13,15
5711,64,2022-02-01,6
5712,65,2021-06-13,11
5713,31,2022-02-28,0
5714,20,2022-05-22,18
5715,61,2021-08-19,19
5716,80,2022-04-25,5
5717,63,2021-11-27,7
5718,57,2022-01-18,11
5719,1,2022-07-03,1
5720,8,2021-11-14,5
5721,60,2022-06-02,13
5722,38,2022-05-31,5
5723,66,2021-03-18,1
5724,31,2021-01-23,17
5725,71,2020-12-05,14
5726,30,2021-10-16,6
5727,69,2022-03-28,12
5728,16,2022-06-16,8
5729,15,2022-03-04,16
5730,86,2021-04-24,1
5731,97,2021-03-14,13
5732,64,2022-02-24,12
5733,49,2021-03-09,6
5734,23,2021-09-26,3
5735,86,2022-08-10,2
5736,23,2022-08-16,2
5737,74,2020-09-07,0
5738,13,2021-09-07,14
5739,35,2020-11-15,17
5740,21,2020-12-12,17
5741,16,2021-11-04,13
5742,97,2022-06-12,19
5743,78,2021-03-24,7
5744,2,2022-04-03,19
5745,61,2020-12-17,2
5746,2,2022-08-28,11
5747,54,2022-03-27,1
5748,41,2021-11-06,10
5749,70,2022-04-06,13
5750,23,2022-01-04,19
5751,96,2022-07-21,15
5752,60,2022-06-26,18
5753,84,2022-06-24,19
5754,22,2021-12-22,20
5755,12,2021-07-21,13
5756,25,2022-08-06,4
5757,19,2022-05-28,1
5758,78,2022-08-05,17
5759,78,2022-09-06,11
5760,79,2021-09-26,19
5761,14,2021-05-02,13
5762,22,2021-07-26,11
5763,13,2020-09-22,17
5764,99,2022-06-20,17
5765,33,2021-11-12,12
5766,44,2022-07-30,14
5767,8,2022-08-25,19
5768,68,2021-04-02,15
5769,51,2021-01-11,19
5770,29,2021-10-11,6
5771,20,2022-07-02,14
5772,22,2021-01-03,9
5773,72,2022-04-30,14
5774,100,2022-07-24,2
5775,56,2020-11-03,8
5776,67,2021-07-15,0
5777,55,2022-02-14,19
5778,22,2021-04-17,8
5779,1,2021-01-29,1
5780,95,2022-06-26,7
5781,42,2021-08-06,17
5782,1,2022-02-01,4
5783,22,2021-08-08,16
5784,17,2021-11-28,15
5785,66,2021-09-30,1
5786,65,2021-08-16,5
5787,90,2022-02-10,14
5788,85,2021-11-13,9
5789,93,2021-05-10,18
5790,92,2021-10-27,16
5791,9,2022-03-01,2
5792,59,2021-11-02,9
5793,18,2021-01-10,3
5794,5,2021-03-04,0
5795,17,2021-08-06,9
5796,17,2022-06-02,20
5797,33,2021-08-24,3
5798,19,2022-02-27,15
5799,76,2020-12-27,6
5800,84,2020-09-08,9
5801,39,2021-04-20,4
5802,39,2021-03-02,3
5803,27,2021-10-20,12
5804,13,2021-09-09,10
5805,74,2021-03-25,13
5806,21,2022-08-15,1
5807,68,2022-01-14,12
5808,75,2021-02-28,11
5809,48,2022-06-25,2
5810,39,2021-07-23,18
5811,81,2022-01-17,18
5812,5,2020-09-21,0
5813,34,2022-03-15,20
5814,79,2021-12-21,9
5815,49,2021-06-09,0
5816,47,2020-09-18,9
5817,41,2021-11-01,11
5818,26,2020-09-25,19
5819,70,2021-06-07,17
5820,77,2021-11-14,17
5821,60,2022-06-02,19
5822,26,2021-06-18,10
5823,64,2021-11-17,1
5824,20,2022-02-24,19
5825,93,2022-08-15,10
5826,56,2021-01-30,2
5827,1,2022-01-12,5
5828,21,2022-01-09,9
5829,43,2021-04-22,17
5830,77,2022-06-08,16
5831,81,2022-07-13,16
5832,29,2020-09-19,6
5833,82,2021-01-13,1
5834,43,2022-08-02,5
5835,25,2021-12-15,5
5836,81,2022-02-11,20
5837,35,2021-04-03,2
5838,84,2022-07-31,6
5839,76,2021-02-20,11
5840,70,2021-03-13,4
5841,49,2020-09-17,12
5842,94,2022-06-10,8
5843,20,2020-11-21,20
5844,28,2021-01-10,0
5845,61,2021-02-15,5
5846,82,2021-10-24,8
5847,68,2022-02-28,5
5848,90,2021-04-03,9
5849,72,2020-11-07,16
5850,58,2021-11-24,13
5851,84,2022-04-20,17
5852,98,2022-03-19,0
5853,63,2022-06-23,13
5854,12,2021-08-09,20
5855,50,2020-11-16,15
5856,1,2021-08-01,19
5857,8,2021-01-13,8
5858,51,2022-07-25,19
5859,59,2022-07-22,18
5860,14,2022-01-14,18
5861,79,2021-02-17,11
5862,96,2021-06-07,4
5863,15,2021-06-27,14
5864,14,2022-01-16,16
5865,69,2021-07-31,2
5866,10,2021-01-27,5
5867,8,2021-02-01,16
5868,25,2022-04-10,16
5869,31,2021-06-17,4
5870,47,2020-12-13,7
5871,72,2022-07-22,13
5872,57,2021-07-05,19
5873,10,2021-05-19,0
5874,13,2021-09-24,19
5875,28,2022-08-06,8
5876,12,2020-10-10,14
5877,38,2021-02-04,0
5878,15,2022-05-03,0
5879,88,2021-03-06,17
5880,82,2022-03-28,14
5881,75,2020-09-25,1
5882,44,2022-08-31,15
5883,93,2020-11-01,9
5884,86,2020-10-10,17
5885,12,2022-02-19,18
5886,19,2021-09-20,9
5887,76,2021-02-01,2
5888,43,2020-12-17,19
5889,70,2022-01-10,0
5890,100,2021-12-12,3
5891,22,2021-01-28,7
5892,71,2022-08-26,4
5893,14,2021-02-23,18
5894,88,2020-11-21,12
5895,58,2022-02-06,6
5896,25,2020-12-30,11
5897,65,2020-11-04,2
5898,42,2022-02-20,9
5899,10,2021-05-31,18
5900,90,2021-07-12,12
5901,27,2020-11-24,0
5902,44,2022-03-08,14
5903,2,2022-06-16,18
5904,53,2022-03-09,18
5905,46,2021-01-19,13
5906,56,2022-01-01,11
5907,47,2021-02-14,12
5908,55,2022-02-28,18
5909,66,2021-05-25,14
5910,60,2021-09-26,11
5911,42,2020-10-18,11
5912,60,2021-06-25,19
5913,90,2022-05-08,14
5914,11,2021-11-04,3
5915,70,2020-12-23,19
5916,83,2021-03-21,6
5917,59,2020-12-19,8
5918,1,2021-03-18,8
5919,74,2020-11-02,18
5920,40,2022-07-19,17
5921,70,2020-11-24,17
5922,43,2021-05-11,19
5923,63,2022-04-29,20
5924,90,2021-02-05,1
5925,30,2021-09-24,18
5926,95,2021-12-23,2
5927,47,2022-01-12,18
5928,47,2021-02-25,8
5929,86,2021-07-18,0
5930,5,2020-12-02,19
5931,56,2022-05-28,15
5932,38,2021-07-31,19
5933,18,2022-07-20,0
5934,10,2021-08-21,12
5935,2,2021-12-20,0
5936,35,2021-03-08,11
5937,83,2021-12-31,16
5938,28,2022-04-05,18
5939,43,2022-08-29,19
5940,12,2022-08-14,15
5941,74,2021-05-17,9
5942,11,2021-06-19,14
5943,32,2022-08-24,4
